query_id,document_id,relevance
2998024845_caption_01,2998024845.jpg,1
2998024845_caption_02,2998024845.jpg,1
2998024845_caption_03,2998024845.jpg,1
2998024845_caption_04,2998024845.jpg,1
2998945968_caption_00,2998945968.jpg,1
2998945968_caption_01,2998945968.jpg,1
2998945968_caption_02,2998945968.jpg,1
2998945968_caption_03,2998945968.jpg,1
2998945968_caption_04,2998945968.jpg,1
3000959758_caption_00,3000959758.jpg,1
3000959758_caption_01,3000959758.jpg,1
3000959758_caption_02,3000959758.jpg,1
3000959758_caption_03,3000959758.jpg,1
3000959758_caption_04,3000959758.jpg,1
3005607851_caption_00,3005607851.jpg,1
3005607851_caption_01,3005607851.jpg,1
3005607851_caption_02,3005607851.jpg,1
3005607851_caption_03,3005607851.jpg,1
3005607851_caption_04,3005607851.jpg,1
300577375_caption_00,300577375.jpg,1
300577375_caption_01,300577375.jpg,1
300577375_caption_02,300577375.jpg,1
300577375_caption_03,300577375.jpg,1
300577375_caption_04,300577375.jpg,1
3006217970_caption_00,3006217970.jpg,1
3006217970_caption_01,3006217970.jpg,1
3006217970_caption_02,3006217970.jpg,1
3006217970_caption_03,3006217970.jpg,1
3006217970_caption_04,3006217970.jpg,1
300670334_caption_00,300670334.jpg,1
300670334_caption_01,300670334.jpg,1
300670334_caption_02,300670334.jpg,1
300670334_caption_03,300670334.jpg,1
300670334_caption_04,300670334.jpg,1
3009143779_caption_00,3009143779.jpg,1
3009143779_caption_01,3009143779.jpg,1
3009143779_caption_02,3009143779.jpg,1
3009143779_caption_03,3009143779.jpg,1
3009143779_caption_04,3009143779.jpg,1
3010330230_caption_00,3010330230.jpg,1
3010330230_caption_01,3010330230.jpg,1
3010330230_caption_02,3010330230.jpg,1
3010330230_caption_03,3010330230.jpg,1
3010330230_caption_04,3010330230.jpg,1
301175450_caption_00,301175450.jpg,1
301175450_caption_01,301175450.jpg,1
301175450_caption_02,301175450.jpg,1
301175450_caption_03,301175450.jpg,1
301175450_caption_04,301175450.jpg,1
3013469764_caption_00,3013469764.jpg,1
3013469764_caption_01,3013469764.jpg,1
3013469764_caption_02,3013469764.jpg,1
3013469764_caption_03,3013469764.jpg,1
3013469764_caption_04,3013469764.jpg,1
3014071227_caption_00,3014071227.jpg,1
3014071227_caption_01,3014071227.jpg,1
3014071227_caption_02,3014071227.jpg,1
3014071227_caption_03,3014071227.jpg,1
3014071227_caption_04,3014071227.jpg,1
3014080715_caption_00,3014080715.jpg,1
3014080715_caption_01,3014080715.jpg,1
3014080715_caption_02,3014080715.jpg,1
3014080715_caption_03,3014080715.jpg,1
3014080715_caption_04,3014080715.jpg,1
3014986976_caption_00,3014986976.jpg,1
3014986976_caption_01,3014986976.jpg,1
3014986976_caption_02,3014986976.jpg,1
3014986976_caption_03,3014986976.jpg,1
3014986976_caption_04,3014986976.jpg,1
301582255_caption_00,301582255.jpg,1
301582255_caption_01,301582255.jpg,1
301582255_caption_02,301582255.jpg,1
301582255_caption_03,301582255.jpg,1
301582255_caption_04,301582255.jpg,1
3019199755_caption_00,3019199755.jpg,1
3019199755_caption_01,3019199755.jpg,1
3019199755_caption_02,3019199755.jpg,1
3019199755_caption_03,3019199755.jpg,1
3019199755_caption_04,3019199755.jpg,1
3019917636_caption_00,3019917636.jpg,1
3019917636_caption_01,3019917636.jpg,1
3019917636_caption_02,3019917636.jpg,1
3019917636_caption_03,3019917636.jpg,1
3019917636_caption_04,3019917636.jpg,1
3020423842_caption_00,3020423842.jpg,1
3020423842_caption_01,3020423842.jpg,1
3020423842_caption_02,3020423842.jpg,1
3020423842_caption_03,3020423842.jpg,1
3020423842_caption_04,3020423842.jpg,1
3020786031_caption_00,3020786031.jpg,1
3020786031_caption_01,3020786031.jpg,1
3020786031_caption_02,3020786031.jpg,1
3020786031_caption_03,3020786031.jpg,1
3020786031_caption_04,3020786031.jpg,1
3021531305_caption_00,3021531305.jpg,1
3021531305_caption_01,3021531305.jpg,1
3021531305_caption_02,3021531305.jpg,1
3021531305_caption_03,3021531305.jpg,1
3021531305_caption_04,3021531305.jpg,1
3027365101_caption_00,3027365101.jpg,1
3027365101_caption_01,3027365101.jpg,1
3027365101_caption_02,3027365101.jpg,1
3027365101_caption_03,3027365101.jpg,1
3027365101_caption_04,3027365101.jpg,1
3027421269_caption_00,3027421269.jpg,1
3027421269_caption_01,3027421269.jpg,1
3027421269_caption_02,3027421269.jpg,1
3027421269_caption_03,3027421269.jpg,1
3027421269_caption_04,3027421269.jpg,1
303544972_caption_00,303544972.jpg,1
303544972_caption_01,303544972.jpg,1
303544972_caption_02,303544972.jpg,1
303544972_caption_03,303544972.jpg,1
303544972_caption_04,303544972.jpg,1
3039200576_caption_00,3039200576.jpg,1
3039200576_caption_01,3039200576.jpg,1
3039200576_caption_02,3039200576.jpg,1
3039200576_caption_03,3039200576.jpg,1
3039200576_caption_04,3039200576.jpg,1
3039214579_caption_00,3039214579.jpg,1
3039214579_caption_01,3039214579.jpg,1
3039214579_caption_02,3039214579.jpg,1
3039214579_caption_03,3039214579.jpg,1
3039214579_caption_04,3039214579.jpg,1
3040699634_caption_00,3040699634.jpg,1
3040699634_caption_01,3040699634.jpg,1
3040699634_caption_02,3040699634.jpg,1
3040699634_caption_03,3040699634.jpg,1
3040699634_caption_04,3040699634.jpg,1
3041170372_caption_00,3041170372.jpg,1
3041170372_caption_01,3041170372.jpg,1
3041170372_caption_02,3041170372.jpg,1
3041170372_caption_03,3041170372.jpg,1
3041170372_caption_04,3041170372.jpg,1
3043501068_caption_00,3043501068.jpg,1
3043501068_caption_01,3043501068.jpg,1
3043501068_caption_02,3043501068.jpg,1
3043501068_caption_03,3043501068.jpg,1
3043501068_caption_04,3043501068.jpg,1
304448536_caption_00,304448536.jpg,1
304448536_caption_01,304448536.jpg,1
304448536_caption_02,304448536.jpg,1
304448536_caption_03,304448536.jpg,1
304448536_caption_04,304448536.jpg,1
3046286572_caption_00,3046286572.jpg,1
3046286572_caption_01,3046286572.jpg,1
3046286572_caption_02,3046286572.jpg,1
3046286572_caption_03,3046286572.jpg,1
3046286572_caption_04,3046286572.jpg,1
304943321_caption_00,304943321.jpg,1
304943321_caption_01,304943321.jpg,1
304943321_caption_02,304943321.jpg,1
304943321_caption_03,304943321.jpg,1
304943321_caption_04,304943321.jpg,1
3052104757_caption_00,3052104757.jpg,1
3052104757_caption_01,3052104757.jpg,1
3052104757_caption_02,3052104757.jpg,1
3052104757_caption_03,3052104757.jpg,1
3052104757_caption_04,3052104757.jpg,1
305212860_caption_00,305212860.jpg,1
305212860_caption_01,305212860.jpg,1
305212860_caption_02,305212860.jpg,1
305212860_caption_03,305212860.jpg,1
305212860_caption_04,305212860.jpg,1
3052709425_caption_00,3052709425.jpg,1
3052709425_caption_01,3052709425.jpg,1
3052709425_caption_02,3052709425.jpg,1
3052709425_caption_03,3052709425.jpg,1
3052709425_caption_04,3052709425.jpg,1
3054659074_caption_00,3054659074.jpg,1
3054659074_caption_01,3054659074.jpg,1
3054659074_caption_02,3054659074.jpg,1
3054659074_caption_03,3054659074.jpg,1
3054659074_caption_04,3054659074.jpg,1
3056569684_caption_00,3056569684.jpg,1
3056569684_caption_01,3056569684.jpg,1
3056569684_caption_02,3056569684.jpg,1
3056569684_caption_03,3056569684.jpg,1
3056569684_caption_04,3056569684.jpg,1
3056784295_caption_00,3056784295.jpg,1
3056784295_caption_01,3056784295.jpg,1
3056784295_caption_02,3056784295.jpg,1
3056784295_caption_03,3056784295.jpg,1
3056784295_caption_04,3056784295.jpg,1
3060537675_caption_00,3060537675.jpg,1
3060537675_caption_01,3060537675.jpg,1
3060537675_caption_02,3060537675.jpg,1
3060537675_caption_03,3060537675.jpg,1
3060537675_caption_04,3060537675.jpg,1
3060969260_caption_00,3060969260.jpg,1
3060969260_caption_01,3060969260.jpg,1
3060969260_caption_02,3060969260.jpg,1
3060969260_caption_03,3060969260.jpg,1
3060969260_caption_04,3060969260.jpg,1
3065207901_caption_00,3065207901.jpg,1
3065207901_caption_01,3065207901.jpg,1
3065207901_caption_02,3065207901.jpg,1
3065207901_caption_03,3065207901.jpg,1
3065207901_caption_04,3065207901.jpg,1
3067971348_caption_00,3067971348.jpg,1
3067971348_caption_01,3067971348.jpg,1
3067971348_caption_02,3067971348.jpg,1
3067971348_caption_03,3067971348.jpg,1
3067971348_caption_04,3067971348.jpg,1
3068994801_caption_00,3068994801.jpg,1
3068994801_caption_01,3068994801.jpg,1
3068994801_caption_02,3068994801.jpg,1
3068994801_caption_03,3068994801.jpg,1
3068994801_caption_04,3068994801.jpg,1
3070739413_caption_00,3070739413.jpg,1
3070739413_caption_01,3070739413.jpg,1
3070739413_caption_02,3070739413.jpg,1
3070739413_caption_03,3070739413.jpg,1
3070739413_caption_04,3070739413.jpg,1
3072114570_caption_00,3072114570.jpg,1
3072114570_caption_01,3072114570.jpg,1
3072114570_caption_02,3072114570.jpg,1
3072114570_caption_03,3072114570.jpg,1
3072114570_caption_04,3072114570.jpg,1
3072938154_caption_00,3072938154.jpg,1
3072938154_caption_01,3072938154.jpg,1
3072938154_caption_02,3072938154.jpg,1
3072938154_caption_03,3072938154.jpg,1
3072938154_caption_04,3072938154.jpg,1
3077781040_caption_00,3077781040.jpg,1
3077781040_caption_01,3077781040.jpg,1
3077781040_caption_02,3077781040.jpg,1
3077781040_caption_03,3077781040.jpg,1
3077781040_caption_04,3077781040.jpg,1
3082474922_caption_00,3082474922.jpg,1
3082474922_caption_01,3082474922.jpg,1
3082474922_caption_02,3082474922.jpg,1
3082474922_caption_03,3082474922.jpg,1
3082474922_caption_04,3082474922.jpg,1
3084472304_caption_00,3084472304.jpg,1
3084472304_caption_01,3084472304.jpg,1
3084472304_caption_02,3084472304.jpg,1
3084472304_caption_03,3084472304.jpg,1
3084472304_caption_04,3084472304.jpg,1
3084472444_caption_00,3084472444.jpg,1
3084472444_caption_01,3084472444.jpg,1
3084472444_caption_02,3084472444.jpg,1
3084472444_caption_03,3084472444.jpg,1
3084472444_caption_04,3084472444.jpg,1
3084749225_caption_00,3084749225.jpg,1
3084749225_caption_01,3084749225.jpg,1
3084749225_caption_02,3084749225.jpg,1
3084749225_caption_03,3084749225.jpg,1
3084749225_caption_04,3084749225.jpg,1
3084753195_caption_00,3084753195.jpg,1
3084753195_caption_01,3084753195.jpg,1
3084753195_caption_02,3084753195.jpg,1
3084753195_caption_03,3084753195.jpg,1
3084753195_caption_04,3084753195.jpg,1
3090398639_caption_00,3090398639.jpg,1
3090398639_caption_01,3090398639.jpg,1
3090398639_caption_02,3090398639.jpg,1
3090398639_caption_03,3090398639.jpg,1
3090398639_caption_04,3090398639.jpg,1
3094568845_caption_00,3094568845.jpg,1
3094568845_caption_01,3094568845.jpg,1
3094568845_caption_02,3094568845.jpg,1
3094568845_caption_03,3094568845.jpg,1
3094568845_caption_04,3094568845.jpg,1
3095137758_caption_00,3095137758.jpg,1
3095137758_caption_01,3095137758.jpg,1
3095137758_caption_02,3095137758.jpg,1
3095137758_caption_03,3095137758.jpg,1
3095137758_caption_04,3095137758.jpg,1
3100621894_caption_00,3100621894.jpg,1
3100621894_caption_01,3100621894.jpg,1
3100621894_caption_02,3100621894.jpg,1
3100621894_caption_03,3100621894.jpg,1
3100621894_caption_04,3100621894.jpg,1
3103655513_caption_00,3103655513.jpg,1
3103655513_caption_01,3103655513.jpg,1
3103655513_caption_02,3103655513.jpg,1
3103655513_caption_03,3103655513.jpg,1
3103655513_caption_04,3103655513.jpg,1
3104490502_caption_00,3104490502.jpg,1
3104490502_caption_01,3104490502.jpg,1
3104490502_caption_02,3104490502.jpg,1
3104490502_caption_03,3104490502.jpg,1
3104490502_caption_04,3104490502.jpg,1
3106782647_caption_00,3106782647.jpg,1
3106782647_caption_01,3106782647.jpg,1
3106782647_caption_02,3106782647.jpg,1
3106782647_caption_03,3106782647.jpg,1
3106782647_caption_04,3106782647.jpg,1
3107513635_caption_00,3107513635.jpg,1
3107513635_caption_01,3107513635.jpg,1
3107513635_caption_02,3107513635.jpg,1
3107513635_caption_03,3107513635.jpg,1
3107513635_caption_04,3107513635.jpg,1
311196733_caption_00,311196733.jpg,1
311196733_caption_01,311196733.jpg,1
311196733_caption_02,311196733.jpg,1
311196733_caption_03,311196733.jpg,1
311196733_caption_04,311196733.jpg,1
3113322995_caption_00,3113322995.jpg,1
3113322995_caption_01,3113322995.jpg,1
3113322995_caption_02,3113322995.jpg,1
3113322995_caption_03,3113322995.jpg,1
3113322995_caption_04,3113322995.jpg,1
3113386906_caption_00,3113386906.jpg,1
3113386906_caption_01,3113386906.jpg,1
3113386906_caption_02,3113386906.jpg,1
3113386906_caption_03,3113386906.jpg,1
3113386906_caption_04,3113386906.jpg,1
3117944475_caption_00,3117944475.jpg,1
3117944475_caption_01,3117944475.jpg,1
3117944475_caption_02,3117944475.jpg,1
3117944475_caption_03,3117944475.jpg,1
3117944475_caption_04,3117944475.jpg,1
3118983136_caption_00,3118983136.jpg,1
3118983136_caption_01,3118983136.jpg,1
3118983136_caption_02,3118983136.jpg,1
3118983136_caption_03,3118983136.jpg,1
3118983136_caption_04,3118983136.jpg,1
3119696225_caption_00,3119696225.jpg,1
3119696225_caption_01,3119696225.jpg,1
3119696225_caption_02,3119696225.jpg,1
3119696225_caption_03,3119696225.jpg,1
3119696225_caption_04,3119696225.jpg,1
3121997129_caption_00,3121997129.jpg,1
3121997129_caption_01,3121997129.jpg,1
3121997129_caption_02,3121997129.jpg,1
3121997129_caption_03,3121997129.jpg,1
3121997129_caption_04,3121997129.jpg,1
3122938209_caption_00,3122938209.jpg,1
3122938209_caption_01,3122938209.jpg,1
3122938209_caption_02,3122938209.jpg,1
3122938209_caption_03,3122938209.jpg,1
3122938209_caption_04,3122938209.jpg,1
3124677720_caption_00,3124677720.jpg,1
3124677720_caption_01,3124677720.jpg,1
3124677720_caption_02,3124677720.jpg,1
3124677720_caption_03,3124677720.jpg,1
3124677720_caption_04,3124677720.jpg,1
3128180391_caption_00,3128180391.jpg,1
3128180391_caption_01,3128180391.jpg,1
3128180391_caption_02,3128180391.jpg,1
3128180391_caption_03,3128180391.jpg,1
3128180391_caption_04,3128180391.jpg,1
3131359135_caption_00,3131359135.jpg,1
3131359135_caption_01,3131359135.jpg,1
3131359135_caption_02,3131359135.jpg,1
3131359135_caption_03,3131359135.jpg,1
3131359135_caption_04,3131359135.jpg,1
313342543_caption_00,313342543.jpg,1
313342543_caption_01,313342543.jpg,1
313342543_caption_02,313342543.jpg,1
313342543_caption_03,313342543.jpg,1
313342543_caption_04,313342543.jpg,1
3136404885_caption_00,3136404885.jpg,1
3136404885_caption_01,3136404885.jpg,1
3136404885_caption_02,3136404885.jpg,1
3136404885_caption_03,3136404885.jpg,1
3136404885_caption_04,3136404885.jpg,1
314799867_caption_00,314799867.jpg,1
314799867_caption_01,314799867.jpg,1
314799867_caption_02,314799867.jpg,1
314799867_caption_03,314799867.jpg,1
314799867_caption_04,314799867.jpg,1
3148690039_caption_00,3148690039.jpg,1
3148690039_caption_01,3148690039.jpg,1
3148690039_caption_02,3148690039.jpg,1
3148690039_caption_03,3148690039.jpg,1
3148690039_caption_04,3148690039.jpg,1
3149894951_caption_00,3149894951.jpg,1
3149894951_caption_01,3149894951.jpg,1
3149894951_caption_02,3149894951.jpg,1
3149894951_caption_03,3149894951.jpg,1
3149894951_caption_04,3149894951.jpg,1
3153439960_caption_00,3153439960.jpg,1
3153439960_caption_01,3153439960.jpg,1
3153439960_caption_02,3153439960.jpg,1
3153439960_caption_03,3153439960.jpg,1
3153439960_caption_04,3153439960.jpg,1
3156991513_caption_00,3156991513.jpg,1
3156991513_caption_01,3156991513.jpg,1
3156991513_caption_02,3156991513.jpg,1
3156991513_caption_03,3156991513.jpg,1
3156991513_caption_04,3156991513.jpg,1
3159328476_caption_00,3159328476.jpg,1
3159328476_caption_01,3159328476.jpg,1
3159328476_caption_02,3159328476.jpg,1
3159328476_caption_03,3159328476.jpg,1
3159328476_caption_04,3159328476.jpg,1
3160699_caption_00,3160699.jpg,1
3160699_caption_01,3160699.jpg,1
3160699_caption_02,3160699.jpg,1
3160699_caption_03,3160699.jpg,1
3160699_caption_04,3160699.jpg,1
3164415865_caption_00,3164415865.jpg,1
3164415865_caption_01,3164415865.jpg,1
3164415865_caption_02,3164415865.jpg,1
3164415865_caption_03,3164415865.jpg,1
3164415865_caption_04,3164415865.jpg,1
316715385_caption_00,316715385.jpg,1
316715385_caption_01,316715385.jpg,1
316715385_caption_02,316715385.jpg,1
316715385_caption_03,316715385.jpg,1
316715385_caption_04,316715385.jpg,1
3167379087_caption_00,3167379087.jpg,1
3167379087_caption_01,3167379087.jpg,1
3167379087_caption_02,3167379087.jpg,1
3167379087_caption_03,3167379087.jpg,1
3167379087_caption_04,3167379087.jpg,1
3170122039_caption_00,3170122039.jpg,1
3170122039_caption_01,3170122039.jpg,1
3170122039_caption_02,3170122039.jpg,1
3170122039_caption_03,3170122039.jpg,1
3170122039_caption_04,3170122039.jpg,1
3170551725_caption_00,3170551725.jpg,1
3170551725_caption_01,3170551725.jpg,1
3170551725_caption_02,3170551725.jpg,1
3170551725_caption_03,3170551725.jpg,1
3170551725_caption_04,3170551725.jpg,1
3170802797_caption_00,3170802797.jpg,1
3170802797_caption_01,3170802797.jpg,1
3170802797_caption_02,3170802797.jpg,1
3170802797_caption_03,3170802797.jpg,1
3170802797_caption_04,3170802797.jpg,1
3171347658_caption_00,3171347658.jpg,1
3171347658_caption_01,3171347658.jpg,1
3171347658_caption_02,3171347658.jpg,1
3171347658_caption_03,3171347658.jpg,1
3171347658_caption_04,3171347658.jpg,1
3175849727_caption_00,3175849727.jpg,1
3175849727_caption_01,3175849727.jpg,1
3175849727_caption_02,3175849727.jpg,1
3175849727_caption_03,3175849727.jpg,1
3175849727_caption_04,3175849727.jpg,1
3179833180_caption_00,3179833180.jpg,1
3179833180_caption_01,3179833180.jpg,1
3179833180_caption_02,3179833180.jpg,1
3179833180_caption_03,3179833180.jpg,1
3179833180_caption_04,3179833180.jpg,1
3181409177_caption_00,3181409177.jpg,1
3181409177_caption_01,3181409177.jpg,1
3181409177_caption_02,3181409177.jpg,1
3181409177_caption_03,3181409177.jpg,1
3181409177_caption_04,3181409177.jpg,1
3185645793_caption_00,3185645793.jpg,1
3185645793_caption_01,3185645793.jpg,1
3185645793_caption_02,3185645793.jpg,1
3185645793_caption_03,3185645793.jpg,1
3185645793_caption_04,3185645793.jpg,1
3185662156_caption_00,3185662156.jpg,1
3185662156_caption_01,3185662156.jpg,1
3185662156_caption_02,3185662156.jpg,1
3185662156_caption_03,3185662156.jpg,1
3185662156_caption_04,3185662156.jpg,1
3186265813_caption_00,3186265813.jpg,1
3186265813_caption_01,3186265813.jpg,1
3186265813_caption_02,3186265813.jpg,1
3186265813_caption_03,3186265813.jpg,1
3186265813_caption_04,3186265813.jpg,1
3192645199_caption_00,3192645199.jpg,1
3192645199_caption_01,3192645199.jpg,1
3192645199_caption_02,3192645199.jpg,1
3192645199_caption_03,3192645199.jpg,1
3192645199_caption_04,3192645199.jpg,1
3193678492_caption_00,3193678492.jpg,1
3193678492_caption_01,3193678492.jpg,1
3193678492_caption_02,3193678492.jpg,1
3193678492_caption_03,3193678492.jpg,1
3193678492_caption_04,3193678492.jpg,1
3197247245_caption_00,3197247245.jpg,1
3197247245_caption_01,3197247245.jpg,1
3197247245_caption_02,3197247245.jpg,1
3197247245_caption_03,3197247245.jpg,1
3197247245_caption_04,3197247245.jpg,1
3197997864_caption_00,3197997864.jpg,1
3197997864_caption_01,3197997864.jpg,1
3197997864_caption_02,3197997864.jpg,1
3197997864_caption_03,3197997864.jpg,1
3197997864_caption_04,3197997864.jpg,1
3201943535_caption_00,3201943535.jpg,1
3201943535_caption_01,3201943535.jpg,1
3201943535_caption_02,3201943535.jpg,1
3201943535_caption_03,3201943535.jpg,1
3201943535_caption_04,3201943535.jpg,1
3202255152_caption_00,3202255152.jpg,1
3202255152_caption_01,3202255152.jpg,1
3202255152_caption_02,3202255152.jpg,1
3202255152_caption_03,3202255152.jpg,1
3202255152_caption_04,3202255152.jpg,1
3202592293_caption_00,3202592293.jpg,1
3202592293_caption_01,3202592293.jpg,1
3202592293_caption_02,3202592293.jpg,1
3202592293_caption_03,3202592293.jpg,1
3202592293_caption_04,3202592293.jpg,1
3204686006_caption_00,3204686006.jpg,1
3204686006_caption_01,3204686006.jpg,1
3204686006_caption_02,3204686006.jpg,1
3204686006_caption_03,3204686006.jpg,1
3204686006_caption_04,3204686006.jpg,1
3209269845_caption_00,3209269845.jpg,1
3209269845_caption_01,3209269845.jpg,1
3209269845_caption_02,3209269845.jpg,1
3209269845_caption_03,3209269845.jpg,1
3209269845_caption_04,3209269845.jpg,1
3210944038_caption_00,3210944038.jpg,1
3210944038_caption_01,3210944038.jpg,1
3210944038_caption_02,3210944038.jpg,1
3210944038_caption_03,3210944038.jpg,1
3210944038_caption_04,3210944038.jpg,1
3212205378_caption_00,3212205378.jpg,1
3212205378_caption_01,3212205378.jpg,1
3212205378_caption_02,3212205378.jpg,1
3212205378_caption_03,3212205378.jpg,1
3212205378_caption_04,3212205378.jpg,1
3214100656_caption_00,3214100656.jpg,1
3214100656_caption_01,3214100656.jpg,1
3214100656_caption_02,3214100656.jpg,1
3214100656_caption_03,3214100656.jpg,1
3214100656_caption_04,3214100656.jpg,1
3215315009_caption_00,3215315009.jpg,1
3215315009_caption_01,3215315009.jpg,1
3215315009_caption_02,3215315009.jpg,1
3215315009_caption_03,3215315009.jpg,1
3215315009_caption_04,3215315009.jpg,1
3217240672_caption_00,3217240672.jpg,1
3217240672_caption_01,3217240672.jpg,1
3217240672_caption_02,3217240672.jpg,1
3217240672_caption_03,3217240672.jpg,1
3217240672_caption_04,3217240672.jpg,1
3218534409_caption_00,3218534409.jpg,1
3218534409_caption_01,3218534409.jpg,1
3218534409_caption_02,3218534409.jpg,1
3218534409_caption_03,3218534409.jpg,1
3218534409_caption_04,3218534409.jpg,1
3224904543_caption_00,3224904543.jpg,1
3224904543_caption_01,3224904543.jpg,1
3224904543_caption_02,3224904543.jpg,1
3224904543_caption_03,3224904543.jpg,1
3224904543_caption_04,3224904543.jpg,1
3225296260_caption_00,3225296260.jpg,1
3225296260_caption_01,3225296260.jpg,1
3225296260_caption_02,3225296260.jpg,1
3225296260_caption_03,3225296260.jpg,1
3225296260_caption_04,3225296260.jpg,1
3227423095_caption_00,3227423095.jpg,1
3227423095_caption_01,3227423095.jpg,1
3227423095_caption_02,3227423095.jpg,1
3227423095_caption_03,3227423095.jpg,1
3227423095_caption_04,3227423095.jpg,1
3228517564_caption_00,3228517564.jpg,1
3228517564_caption_01,3228517564.jpg,1
3228517564_caption_02,3228517564.jpg,1
3228517564_caption_03,3228517564.jpg,1
3228517564_caption_04,3228517564.jpg,1
323237063_caption_00,323237063.jpg,1
323237063_caption_01,323237063.jpg,1
323237063_caption_02,323237063.jpg,1
323237063_caption_03,323237063.jpg,1
323237063_caption_04,323237063.jpg,1
3234890865_caption_00,3234890865.jpg,1
3234890865_caption_01,3234890865.jpg,1
3234890865_caption_02,3234890865.jpg,1
3234890865_caption_03,3234890865.jpg,1
3234890865_caption_04,3234890865.jpg,1
3235857773_caption_00,3235857773.jpg,1
3235857773_caption_01,3235857773.jpg,1
3235857773_caption_02,3235857773.jpg,1
3235857773_caption_03,3235857773.jpg,1
3235857773_caption_04,3235857773.jpg,1
3239021459_caption_00,3239021459.jpg,1
3239021459_caption_01,3239021459.jpg,1
3239021459_caption_02,3239021459.jpg,1
3239021459_caption_03,3239021459.jpg,1
3239021459_caption_04,3239021459.jpg,1
3240475298_caption_00,3240475298.jpg,1
3240475298_caption_01,3240475298.jpg,1
3240475298_caption_02,3240475298.jpg,1
3240475298_caption_03,3240475298.jpg,1
3240475298_caption_04,3240475298.jpg,1
3241627311_caption_00,3241627311.jpg,1
3241627311_caption_01,3241627311.jpg,1
3241627311_caption_02,3241627311.jpg,1
3241627311_caption_03,3241627311.jpg,1
3241627311_caption_04,3241627311.jpg,1
3245070961_caption_00,3245070961.jpg,1
3245070961_caption_01,3245070961.jpg,1
3245070961_caption_02,3245070961.jpg,1
3245070961_caption_03,3245070961.jpg,1
3245070961_caption_04,3245070961.jpg,1
324641725_caption_00,324641725.jpg,1
324641725_caption_01,324641725.jpg,1
324641725_caption_02,324641725.jpg,1
324641725_caption_03,324641725.jpg,1
324641725_caption_04,324641725.jpg,1
324642762_caption_00,324642762.jpg,1
324642762_caption_01,324642762.jpg,1
324642762_caption_02,324642762.jpg,1
324642762_caption_03,324642762.jpg,1
324642762_caption_04,324642762.jpg,1
3247168324_caption_00,3247168324.jpg,1
3247168324_caption_01,3247168324.jpg,1
3247168324_caption_02,3247168324.jpg,1
3247168324_caption_03,3247168324.jpg,1
3247168324_caption_04,3247168324.jpg,1
3247385464_caption_00,3247385464.jpg,1
3247385464_caption_01,3247385464.jpg,1
3247385464_caption_02,3247385464.jpg,1
3247385464_caption_03,3247385464.jpg,1
3247385464_caption_04,3247385464.jpg,1
32473949_caption_00,32473949.jpg,1
32473949_caption_01,32473949.jpg,1
32473949_caption_02,32473949.jpg,1
32473949_caption_03,32473949.jpg,1
32473949_caption_04,32473949.jpg,1
3249125548_caption_00,3249125548.jpg,1
3249125548_caption_01,3249125548.jpg,1
3249125548_caption_02,3249125548.jpg,1
3249125548_caption_03,3249125548.jpg,1
3249125548_caption_04,3249125548.jpg,1
3249278583_caption_00,3249278583.jpg,1
3249278583_caption_01,3249278583.jpg,1
3249278583_caption_02,3249278583.jpg,1
3249278583_caption_03,3249278583.jpg,1
3249278583_caption_04,3249278583.jpg,1
3249723543_caption_00,3249723543.jpg,1
3249723543_caption_01,3249723543.jpg,1
3249723543_caption_02,3249723543.jpg,1
3249723543_caption_03,3249723543.jpg,1
3249723543_caption_04,3249723543.jpg,1
3249738122_caption_00,3249738122.jpg,1
3249738122_caption_01,3249738122.jpg,1
3249738122_caption_02,3249738122.jpg,1
3249738122_caption_03,3249738122.jpg,1
3249738122_caption_04,3249738122.jpg,1
3249787980_caption_00,3249787980.jpg,1
3249787980_caption_01,3249787980.jpg,1
3249787980_caption_02,3249787980.jpg,1
3249787980_caption_03,3249787980.jpg,1
3249787980_caption_04,3249787980.jpg,1
3250604628_caption_00,3250604628.jpg,1
3250604628_caption_01,3250604628.jpg,1
3250604628_caption_02,3250604628.jpg,1
3250604628_caption_03,3250604628.jpg,1
3250604628_caption_04,3250604628.jpg,1
3255486615_caption_00,3255486615.jpg,1
3255486615_caption_01,3255486615.jpg,1
3255486615_caption_02,3255486615.jpg,1
3255486615_caption_03,3255486615.jpg,1
3255486615_caption_04,3255486615.jpg,1
325696203_caption_00,325696203.jpg,1
325696203_caption_01,325696203.jpg,1
325696203_caption_02,325696203.jpg,1
325696203_caption_03,325696203.jpg,1
325696203_caption_04,325696203.jpg,1
3259579174_caption_00,3259579174.jpg,1
3259579174_caption_01,3259579174.jpg,1
3259579174_caption_02,3259579174.jpg,1
3259579174_caption_03,3259579174.jpg,1
3259579174_caption_04,3259579174.jpg,1
3260975858_caption_00,3260975858.jpg,1
3260975858_caption_01,3260975858.jpg,1
3260975858_caption_02,3260975858.jpg,1
3260975858_caption_03,3260975858.jpg,1
3260975858_caption_04,3260975858.jpg,1
3261493263_caption_00,3261493263.jpg,1
3261493263_caption_01,3261493263.jpg,1
3261493263_caption_02,3261493263.jpg,1
3261493263_caption_03,3261493263.jpg,1
3261493263_caption_04,3261493263.jpg,1
3262793378_caption_00,3262793378.jpg,1
3262793378_caption_01,3262793378.jpg,1
3262793378_caption_02,3262793378.jpg,1
3262793378_caption_03,3262793378.jpg,1
3262793378_caption_04,3262793378.jpg,1
